term_id
GO:0072164
GO:0072163
GO:0043270
GO:0050905
GO:0097485
GO:0006695
GO:0007369
GO:0072577
GO:0043434
GO:2000630
GO:0003009
GO:0030212
GO:1900047
GO:0060348
GO:1902653
GO:0032956
GO:0009306
GO:0034329
GO:0006351
GO:0035592
GO:0007254
GO:0008202
GO:0007276
GO:0006874
GO:0007193
GO:0030509
GO:0014887
GO:0099625
GO:0043043
GO:0072112
GO:0061318
GO:0044089
GO:0014898
GO:0003299
GO:0072089
GO:0001823
GO:0009894
GO:0001938
GO:0110020
GO:1902285
GO:0010616
GO:0098660
GO:2000097
GO:0048505
GO:0001706
GO:0060948
GO:1902287
GO:0032060
GO:0071692
GO:0014034
GO:0090500
GO:0120031
GO:0019953
GO:0051956
GO:2000977
GO:0021555
GO:1901660
GO:0045726
GO:0051657
GO:0021999
GO:0031443
GO:0090331
GO:0040034
GO:0072593
GO:1903671
GO:0072677
GO:0002697
GO:0045113
GO:0090303
GO:0045338
GO:1904761
GO:1904975
GO:0034113
GO:0086101
GO:0006869
GO:0035332
GO:0035655
GO:0071373
GO:1903243
GO:1990086
GO:0050879
GO:1990408
GO:0035910
GO:0032530
GO:0030307
GO:0051726
GO:0048469
GO:0045833
GO:0048871
GO:0050808
GO:0051897
GO:0009880
GO:0002285
GO:0001666
GO:0030031
GO:0071345
GO:0046890
GO:0050680
GO:0007612
GO:0060562
GO:0035025
GO:0090330
GO:0072311
GO:0002043
GO:2000178
GO:0086010
GO:0003094
GO:0010812
GO:0050920
GO:0050878
GO:0070373
GO:1901654
GO:0043603
GO:1903829
GO:0048812
GO:0042476
GO:0050776
GO:0006954
GO:0060627
GO:0086091
GO:0086002
GO:0046330
GO:0009798
GO:0046651
GO:0043069
GO:0007417
GO:0006909
GO:0086001
GO:0006898
GO:0010876
GO:0031399
GO:0001707
GO:0030500
GO:0006633
GO:0007565
GO:0032494
GO:0010763
GO:2000288
GO:2000345
GO:0007406
GO:0019227
GO:0051782
GO:0043031
GO:0042953
GO:0044872
GO:0003357
GO:0071351
GO:0071371
GO:0003253
GO:0098870
GO:0006750
GO:0046394
GO:0097529
GO:0003148
GO:0032528
GO:0051497
GO:0035330
GO:0003018
GO:0001763
GO:0032943
GO:0051058
GO:0045446
GO:0050873
GO:0021761
GO:1901655
GO:0003281
GO:0072009
GO:0048608
GO:0098773
GO:0050671
GO:0061572
GO:0070663
GO:0016053
GO:0016192
GO:0048332
GO:0051928
GO:1902106
GO:0086019
GO:0045880
GO:0010573
GO:0071320
GO:0034405
GO:1903725
